South Pole                      0.00, -90.00,     2835,   -28,  -25,  -42,  -37,  -56,  -50,  -60,  -52,  -61,  -53,  -61,  -53,  -63,  -55,  -62,  -55,  -62,  -55,  -53,  -47,  -39,  -36,  -39,  -36,   558,   480,   217,     0,     0,     0,     0,     0,    60,   434,   600,   589
Jerusalem                      35.21,  31.77,      795,     4,   12,    5,   13,    6,   16,   10,   21,   12,   25,   15,   28,   17,   29,   17,   29,   16,   28,   14,   25,   10,   19,    6,   14,   172,   188,   223,   285,   334,   408,   405,   388,   339,   278,   214,   180
Knoxville, TN                 -83.92,  35.96,      299,    -3,    8,   -2,   11,    3,   16,    7,   21,   12,   25,   17,   29,   19,   31,   19,   30,   15,   27,    8,   21,    3,   16,   -1,   10,   136,   145,   209,   257,   287,   291,   287,   278,   232,   217,   152,   123
Memphis, TN                   -90.05,  35.15,       75,     0,   10,    2,   13,    7,   18,   12,   23,   17,   27,   21,   32,   23,   33,   23,   33,   18,   30,   12,   24,    7,   17,    2,   11,   122,   161,   190,   244,   277,   329,   319,   315,   269,   239,   196,   152
Nashville, TN                 -86.78,  36.16,      151,    -2,    8,    0,   11,    4,   16,    9,   22,   14,   26,   18,   30,   21,   32,   20,   32,   16,   28,    9,   22,    4,   16,   -1,   10,   123,   142,   196,   241,   285,   308,   292,   279,   250,   224,   168,   126
Abilene, TX                   -99.73,  32.45,      534,    -1,   13,    2,   15,    6,   21,   12,   25,   16,   29,   21,   33,   23,   35,   22,   35,   19,   30,   13,   26,    6,   19,    1,   14,   204,   202,   263,   283,   307,   330,   347,   317,   257,   247,   199,   192
Amarillo, TX                 -101.83,  35.22,     1098,    -6,    9,   -4,   12,    0,   16,    6,   22,   11,   26,   16,   31,   19,   33,   18,   32,   14,   28,    7,   23,    0,   15,   -5,   10,   222,   215,   269,   301,   325,   343,   354,   324,   265,   266,   212,   202
Austin, TX                    -97.74,  30.27,      163,     5,   17,    7,   18,   11,   22,   15,   27,   19,   31,   22,   33,   23,   36,   24,   36,   21,   33,   16,   28,   11,   22,    6,   17,   164,   169,   206,   206,   227,   286,   317,   298,   234,   216,   168,   154
Brownsville, TX               -97.50,  25.90,        6,    10,   21,   11,   22,   15,   26,   19,   29,   22,   31,   24,   33,   24,   34,   24,   34,   23,   32,   19,   30,   15,   26,   11,   22,   131,   151,   207,   233,   266,   307,   334,   306,   252,   228,   166,   131
Corpus Christi, TX            -97.40,  27.80,       13,     7,   18,    9,   21,   13,   24,   17,   28,   21,   30,   23,   32,   24,   34,   24,   34,   22,   32,   18,   29,   13,   24,    9,   20,   140,   156,   198,   208,   234,   290,   328,   300,   244,   232,   170,   135
Dallas, TX                    -96.80,  32.78,      137,    -1,   14,    2,   16,    6,   21,   11,   25,   16,   29,   20,   33,   22,   35,   22,   36,   18,   32,   11,   26,    6,   20,    0,   14,   184,   178,   228,   236,   258,   298,   332,   305,   246,   228,   184,   173
El Paso, TX                  -106.49,  31.76,     1194,    -1,   13,    1,   17,    5,   21,    9,   26,   14,   31,   18,   36,   20,   36,   19,   34,   16,   31,   10,   26,    4,   19,   -1,   14,   255,   263,   326,   348,   385,   384,   360,   335,   304,   299,   256,   246
Fort Worth, TX                -97.33,  32.76,      164,     0,   12,    3,   15,    8,   20,   13,   25,   17,   28,   21,   33,   23,   36,   23,   36,   19,   31,   13,   26,    7,   19,    2,   14,   184,   178,   228,   236,   258,   298,   332,   305,   246,   228,   184,   173
Houston, TX                   -95.37,  29.76,       15,     7,   17,    9,   19,   12,   22,   16,   26,   21,   29,   23,   32,   24,   33,   24,   34,   22,   31,   17,   27,   12,   22,    8,   18,   144,   141,   193,   212,   266,   298,   294,   281,   238,   239,   181,   146
Lubbock, TX                  -101.86,  33.58,      988,    -4,   12,   -2,   14,    2,   19,    8,   24,   13,   28,   18,   32,   20,   33,   19,   32,   15,   28,    9,   24,    3,   17,   -3,   12,   210,   203,   268,   286,   311,   326,   338,   319,   262,   258,   215,   202
Port Arthur, TX               -93.94,  29.89,        2,     6,   17,    8,   19,   11,   22,   15,   26,   20,   29,   23,   32,   24,   33,   23,   33,   21,   31,   16,   27,   11,   22,    7,   18,   136,   169,   188,   203,   263,   285,   282,   259,   232,   241,   185,   149
San Antonio, TX               -98.49,  29.42,      199,     6,   17,    7,   19,   11,   24,   16,   27,   19,   31,   23,   33,   23,   35,   23,   35,   21,   32,   16,   28,   11,   22,    7,   18,   150,   180,   210,   210,   210,   270,   300,   270,   240,   210,   180,   150
Milford, UT                  -113.01,  38.40,     1514,    -9,    5,   -7,    8,   -3,   14,    0,   18,    4,   23,    8,   30,   13,   34,   13,   33,    7,   27,    1,   20,   -5,   11,   -9,    6,   178,   200,   233,   277,   324,   367,   352,   335,   302,   267,   197,   183
Salt Lake City, UT           -111.89,  40.76,     1317,    -3,    3,   -1,    7,    3,   12,    6,   16,   11,   22,   16,   22,   21,   32,   19,   32,   14,   26,    8,   18,    2,   10,   -3,    4,   137,   155,   227,   269,   329,   358,   377,   346,   306,   249,   171,   135
Lynchburg, VA                 -79.14,  37.41,      279,    -4,    6,   -3,    8,    2,   14,    7,   20,   11,   24,   16,   28,   18,   30,   18,   29,   14,   26,    8,   20,    3,   15,   -2,    9,   167,   168,   222,   244,   272,   288,   273,   257,   227,   215,   170,   156
Norfolk, VA                   -76.29,  36.85,        3,     0,    9,    1,   11,    5,   15,    9,   20,   14,   24,   20,   29,   22,   31,   22,   30,   19,   26,   12,   21,    7,   16,    2,   11,   172,   175,   229,   253,   272,   280,   278,   260,   231,   208,   176,   160
Richmond, VA                  -77.44,  37.54,       60,    -2,    8,   -1,   11,    3,   16,    8,   21,   13,   26,   18,   30,   21,   32,   19,   31,   16,   27,    9,   22,    4,   16,   -1,   11,   144,   166,   211,   248,   280,   308,   286,   263,   230,   211,   176,   152
Burlington, VT                -73.21,  44.48,      104,   -14,   -4,  -13,   -3,   -6,    4,    1,   12,    7,   20,   13,   24,   15,   27,   14,   26,    9,   21,    4,   14,   -1,    7,   -9,   -1,   127,   147,   191,   206,   251,   270,   302,   258,   201,   159,    91,    92
Montpelier, VT                -72.58,  44.26,      183,   -14,   -3,   12,   -1,   -7,    4,    0,   12,    6,   19,   11,   23,   13,   26,   12,   25,    8,   21,    2,   13,   -3,    7,  -10,    0,   120,   150,   180,   210,   240,   270,   270,   240,   180,   150,    90,   150
Olympia, WA                  -122.90,  47.04,       30,     1,    8,    1,    9,    2,   12,    3,   15,    6,   18,    9,   22,   11,   25,   11,   26,    8,   22,    5,   16,    2,   10,    1,    7,    60,   120,   180,   210,   240,   270,   300,   270,   210,   150,    90,    90
Seattle, WA                  -122.33,  47.61,       60,     2,    9,    3,   12,    4,   14,    5,   16,    8,   19,   12,   22,   14,   24,   14,   25,   12,   22,    8,   16,    5,   12,    3,    8,    69,   108,   178,   207,   253,   268,   312,   281,   221,   142,    72,    52
Spokane, WA                  -117.43,  47.66,      721,    -6,    1,   -3,    5,   -1,    9,    2,   14,    6,   19,   10,   24,   12,   28,   12,   28,    8,   22,    2,   15,   -2,    5,   -6,    1,    78,   118,   199,   242,   297,   323,   382,   340,   271,   191,    74,    59
Green Bay, WI                 -88.02,  44.52,      214,   -15,   -5,  -13,   -3,   -6,    4,    1,   12,    7,   20,   12,   24,   15,   27,   14,   25,    9,   21,    4,   14,   -3,    6,  -11,   -2,   128,   165,   203,   203,   255,   285,   293,   255,   218,   173,   113,   105
Madison, WI                   -89.40,  43.07,      270,   -12,   -2,  -11,    0,   -4,    7,    2,   14,    8,   21,   13,   26,   16,   28,   14,   27,    9,   23,    3,   16,   -2,    8,   -9,    0,   135,   165,   203,   210,   263,   300,   323,   285,   255,   203,   135,   120
Milwaukee, WI                 -87.91,  43.04,      195,    -9,   -2,   -7,    0,   -2,    6,    3,   12,    8,   18,   14,   24,   18,   27,   17,   26,   13,   22,    6,   15,    0,    8,   -7,    0,   140,   152,   185,   214,   276,   305,   321,   281,   215,   178,   113,   105
Charleston, WV                -81.63,  38.35,      175,    -3,    6,   -2,    8,    2,   13,    7,   20,   12,   24,   17,   28,   19,   29,   18,   29,   14,   26,    7,   20,    3,   14,   -2,    8,   120,   150,   180,   210,   240,   240,   240,   240,   210,   180,   120,   110
Parkersburg, WV               -81.56,  39.27,      187,    -5,    5,   -4,    7,    0,   12,    5,   19,   11,   24,   16,   29,   19,   31,   18,   30,   13,   26,    7,   20,    2,   13,   -2,    7,   116,   131,   182,   208,   248,   257,   255,   245,   213,   194,   117,    93
Cheyenne, WY                 -104.82,  41.14,     1864,    -8,    4,   -7,    5,   -4,    9,   -1,   13,    4,   18,    9,   24,   13,   28,   12,   27,    7,   22,    1,   15,   -4,    8,   -8,    3,   192,   203,   254,   273,   291,   303,   316,   297,   261,   235,   180,   176
Lander, WY                   -108.73,  42.83,     1696,   -13,    0,  -10,    3,   -6,    8,    0,   13,    4,   19,    9,   25,   13,   30,   12,   29,    7,   22,    1,   15,   -7,    6,  -13,    0,   193,   202,   259,   269,   295,   329,   346,   328,   273,   233,   173,   174
Sheridan, WY                 -106.96,  44.80,     1209,   -13,    1,  -10,    4,   -6,    8,   -1,   14,    4,   19,    9,   25,   12,   30,   11,   30,    5,   23,    0,   17,   -7,    7,  -12,    2,   155,   172,   228,   243,   279,   313,   351,   323,   256,   206,   148,   149
